ID GNB,Comercio,Categoría GNB,Resumen publicado,Vigencia inicial API,Vigencia final API,Texto visible de la ficha,URL de la promoción,Ya representada en la app,Revisión
157,Adelanto de efectivo,Cuotas sin intereses,Adelantá efectivo cuando lo necesites hasta en 12 cuotas sin intereses.,2024-01-01,2026-12-31,"Adelantá efectivo hasta en 12 cuotas sin intereses. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses. El fraccionamiento lo debe solicitar el cliente al momento de la operación en App, Web, cajeros automáticos y Caja / Ventanilla de las Sucursales del Banco GNB Paraguay. | Retiro de dinero en efectivo desde Cajeros Automáticos (ATM) de la red Infonet, en Caja/ Ventanilla de las Sucursales y en la App/Web del Banco GNB Paraguay con Tarjetas de Crédito Banco GNB Paraguay. | Comisión de desembolso según tarifario vigente. | No acumulable con otras promociones. | El porcentaje de extracción se calcula sobre la línea de tarjeta de crédito según disponible de la cuenta. | Beneficio exclusivo para el territorio local. | Beneficio aplicable desde: | ➢ APP y WEB del Banco GNB - Con acreditación en cuenta al instante. - Monto mínimo para realizar adelantos Gs. 500.000. | ➢ Cajeros Automáticos (ATM) de la red Infonet. - Sujeto a límites de extracción del cajero automático. | ➢ Caja/Ventanilla de las Sucursales del Banco GNB Paraguay. | Consulte las bases y condiciones para más información.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/157,no,cash_advance_fee; source_start_date_stale
161,Burger King,Días GNB,Todos los jueves hasta 25% off,2024-01-01,2026-12-31,"Hasta 25% de descuento los días jueves. | Del 08 de enero al 31 de diciembre del 2026. | 25% de descuento para Tarjeta de Crédito afinidades MasterCard Black, MasterCard Black Premier; Visa Platinum y Visa Infinite. | 20% de descuento para Tarjetas de Crédito afinidades Mastercard Clásicas y Oro; Visa Clásicas, Oro y Experience. | 10% de descuento para Tarjetas Prepagas del Banco GNB Paraguay. | El reembolso será vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | Aplica única y exclusivamente para compras realizadas en locales, carry out, e-commerce y delivery directo de Burger King. No aplica para compras realizadas a través de plataformas de terceros.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/161,sí,source_start_date_stale
526,Supermercado AhorraMás,Días GNB,25% de reintegro los días jueves.,2025-09-25,2026-12-31,"25% de reintegro los días jueves. | Del 15 de enero al 31 de diciembre del 2026. | 25% de reintegro para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | El descuento será aplicado vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | No aplica a compras realizadas mediante delivery o plataformas de terceros. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/526,sí,source_start_date_stale
79,Nissei,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-08-16,2026-12-31,Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones | ✓ Nissei Asunción: Avda. España 1261 esq Melvin Jones. | ✓ Nissei Ciudad del Este: Avda. Adrián Jara esq Regimiento Piribebuy.,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/79,sí,
322,Dermocosmética,Días GNB,Hasta 25% de reintegro + 3 cuotas sin intereses los días viernes y sábados.,2026-05-17,2026-11-28,"Hasta 25% de reintegro + 3 cuotas sin intereses los días viernes y sábados. | Del 02 de enero al 28 de noviembre del 2026. | 25% de reintegro para pagos vía QR con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | 20% de reintegro para pagos con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 3 cuotas sin intereses para pagos con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Los reintegros serán realizados de manera automática en la tarjeta del cliente, el cual será reflejado en el extracto y en los movimientos mensuales de su tarjeta en la aplicación del banco. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra mensual en el conjunto de locales adheridos: Gs. 1.500.000 (guaranies un millón quinientos mil) por cuenta de tarjeta de crédito (incluye titulares y adicionales). | Consulte las bases y condiciones para información acerca de los locales adheridos.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/322,sí,
579,Puma,Días GNB,25% off los jueves y viernes + 6 cuotas sin intereses,2026-05-17,2026-11-27,"Hasta 25% off todos los jueves y viernes + 6 cuotas sin intereses en tiendas del Grupo Kemsa. | Del 22 de enero al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves y viernes. | 20% de descuento para pagos con tarjetas de crédito afinidades Clásicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves y viernes. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay todos los días. | El 15% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier. | El descuento en caja no aplica en la compra de Gift Cards. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/579,sí,
432,Avenida Autocentro,Días GNB,30% de descuento + Hasta 12 cuotas sin intereses todos los días.,2025-03-18,2026-12-31,"30% de descuento + Hasta 12 cuotas sin intereses todos los días. | Del 03 de julio al 31 de diciembre del 2026. | 30% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 12 cuotas sin intereses para tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Tope de compra mensual: Gs. 3.000.000 (guaraníes tres millones) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | Descuento aplica única y exclusivamente para compras de cubiertas y otros productos, no así para servicios (alineación, balanceo, etc). | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/432,sí,source_start_date_stale
297,Drugstore Asismed,Días GNB,Hasta 32% off + 10% de reintegro adicional,2024-06-01,2026-12-31,"Hasta 32% de descuento + 10% de reintegro todos los días. | Del 01 de julio al 31 de diciembre del 2026. | 10% de reintegro adicional para pagos con tarjetas de crédito MASTERCARD afinidades Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | El 17% de descuento (en medicamentos importados) y el 32% de descuento (en medicamentos nacionales) será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante (10%) vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | Tope de compra mensual Gs 1.000.000. por cuenta de tarjeta de crédito incluye (titulares + adicionales). Aplica en forma conjunta de todos los locales del comercio y delivery directo del DRUGSTORE ASISMED. | No aplica a compras vía web. | No acumulable con otras promociones. | Consulte las bases y condiciones para información acerca de locales adheridos.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/297,no,source_start_date_stale
234,Casa Paraná,Días GNB,25% de descuento todos los sábados.,2026-05-17,2026-11-28,"25% de descuento los días sábados. | Del 10 de enero al 28 de noviembre del 2026. | 25% de descuento los sábados para tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier con un tope de compra de Gs. 1.000.000. | El descuento será aplicado vía reintegro en el extracto al cierre o podrá visualizarlo a través de la app en los movimientos mensuales de su tarjeta. | Tope de compra mensual de Gs. 1.000.000, siendo Gs. 250.000 el tope de reintegro. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | No acumulable con otras promociones. | Consulte las bases y condiciones para más información acerca del beneficio.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/234,sí,
566,Mi Portal Coca Cola,Días GNB,20% de descuento los lunes,2026-06-08,2026-12-28,"20% de descuento todos los lunes | Del 8 de junio al 28 de diciembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/566,sí,
34,New Balance,Días GNB,Hasta 25% de descuento los viernes + 6 cuotas sin intereses todos los días,2026-05-17,2026-11-27,"Hasta 25% de descuento los viernes + 6 cuotas sin intereses todos los días | Del 23 de enero al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días viernes. | 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días viernes. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier el cual aplica en forma conjunta a todos los locales de los comercios adheridos. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | El descuento en caja no aplica en la compra de Gift Cards. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/34,sí,
266,Safebag,Días GNB,Embalajes con reintegro.,2024-06-01,2026-12-31,"Embalajes con reintegro. | Del 28 de enero al 31 de diciembre del 2026. | Hasta 1 embalaje* con 50% de reintegro por mes para tarjetas de crédito Mastercard Black. | Hasta 2 embalajes* con 50% de reintegro por mes para tarjetas de crédito Mastercard Black Premier. | Hasta 2 embalajes* sin costo por mes para tarjetas de crédito Mastercard Metalcard Premier. | El beneficio será aplicado vía reintegro en el extracto al cierre o podrá visualizarlo a través de la app en los movimientos mensuales de su tarjeta. | Tope de reintegro mensual: Para la afinidad Mastercard Black hasta Gs. 70.000 (guaraníes setenta mil) por mes. Para la afinidad Mastercard Black Premier hasta Gs. 140.000 (guaraníes ciento cuarenta mil) por mes. Para la afinidad Mastercard Metalcard Premier hasta Gs. 280.000 (guaraníes doscientos ochenta mil) por mes. | No acumulable con otras promociones. | ✓ Safebag | Autop. Silvio Pettirossi, Luque – Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/266,sí,source_start_date_stale
181,360 Sneaker Store,Días GNB,Todos los jueves hasta 25% de descuento + Hasta 6 cuotas sin intereses.,2026-05-17,2026-11-26,"Todos los jueves hasta 25% de descuento + Hasta 6 cuotas sin intereses. | Del 22 de enero al 26 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves. | 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier el cual aplica en forma conjunta a todos los locales de los comercios adheridos. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | El descuento en caja no aplica en la compra de Gift Cards. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/181,sí,
