reason,bank,category,merchant_name,address,city,department,geocode_source,google_confidence,google_name,formatted_address,lat,lng,source_url
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,San Lorenzo,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Villa Elisa,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Villeta,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Ypacaraí,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Yby Yaú,Concepción,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Caacupé,Cordillera,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Piribebuy,Cordillera,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Tobati,Cordillera,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Altos,Cordillera,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Villarrica,Guairá,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Bella Vista,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Coronel Bogado,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Encarnación,Itapúa,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Hohenau,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,María Auxiliadora,Itapúa,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,San Ignacio,Misiones,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,San Miguel,Misiones,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Paraguarí,Paraguarí,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Villa Hayes,Presidente Hayes,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,San Estanislao,San Pedro,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Itacurubi del Rosario,San Pedro,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Puma; Copetrol; Compasa; Petrochaco; 3MG,Santa Rosa del Aguaray,San Pedro,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Rca. Argentina c/ Indio Francisco,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,República Argentina y Augusto Roa Bastos,Lambaré,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,República Dominicana y Libertad,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Rogelio R. Benitez esq. Hilario Amarilla,Piribebuy,Cordillera,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Rosario esq. Paso Bogarin,Luque,Central,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Sargento Lombardo y Tataré – Loma Pyta,Asunción,Capital,✓,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Combustible,Soldado Ovelar y Calle Asunción,Fernando de la Mora,Central,-,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_AGOSTO_2026_fd2e476e47.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Bernardino Caballero e/ Delfín Chamorro,Caaguazú,Caaguazú,city_approximation,,,,-25.4648,-56.0251,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY02 Km. 177,Caaguazú,Caaguazú,city_approximation,,,,-25.4708,-56.0251,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Rio Acaray -Mi,Ciudad de Este,Alto Paraná,city_approximation,,,,-25.5215,-54.6095,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. San Josee esq. Cnel. Panchito Lopez,Ciudad de Este,Alto Paraná,city_approximation,,,,-25.5251,-54.6083,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Avda. San Blas y Tte. Rojas Silva Km. 3,5",Ciudad de Este,Alto Paraná,city_approximation,,,,-25.5155,-54.6167,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. América y Padre José Kenetich,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5107,-54.6263,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. San Joseé esq. Ignacio A. Pane,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5191,-54.6131,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Cerro León c/ Alejo García,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5239,-54.6143,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Adrián Jara y Pioneros del Este,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5227,-54.6239,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mcal. López c/ Trebol Km. 4,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5155,-54.6215,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. San Joseé 9070 esq. Calle 2,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5143,-54.6083,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Julio César Riquelme c/ Pampa,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5239,-54.6203,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Perú c/ Carmelitas,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5083,-54.6179,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Carlos Antonio López esq. Paso de Patria,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5215,-54.6143,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Santiago Leguizamón e/ Antequera y Humaitá,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5143,-54.6071,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Km. 10 Akaray,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5251,-54.6071,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. San Joseé N° 9039,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5107,-54.6239,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Rca. de Colombia 1311,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5239,-54.6143,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Peur e/ Primavera y Los Lapachos,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5203,-54.6227,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Monseñor Rodríguez,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5167,-54.6179,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Dr. Blas Garay c/ Ita Ybate,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4456,-56.4451,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Dr. Ignacio A. Pane esq. Pdte. Stroessner,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4516,-56.4427,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia 887 e/ Yrendagüe,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4492,-56.4331,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia esq. Agustín Barrios,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4408,-56.4463,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Victor Matiauda,Encarnación,Itapúa,city_approximation,,,,-27.3402,-55.8643,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Padre Kreusser 427 c/ Mcal. Estigarribia,Encarnación,Itapúa,city_approximation,,,,-27.3366,-55.8703,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia y 25 de Mayo,Encarnación,Itapúa,city_approximation,,,,-27.3282,-55.8763,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Gral. Artigas N° 2216 entre Constitución Nacional y Avda. Caballero,Encarnación,Itapúa,city_approximation,,,,-27.3306,-55.8667,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. San Roque González de Santacruz esq. Avda. Perimetral Sur,Encarnación,Itapúa,city_approximation,,,,-27.3342,-55.8583,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Gral. Artigas e/ Constitución y Bernardino Caballero,Encarnación,Itapúa,city_approximation,,,,-27.3342,-55.8691,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Caballero c/ Juan León Mallorquín,Encarnación,Itapúa,city_approximation,,,,-27.3258,-55.8703,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Irrazabal e/ Gral. Bruguez y Japón,Encarnación,Itapúa,city_approximation,,,,-27.339,-55.8619,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Matiauda y Calle 2,Encarnación,Itapúa,city_approximation,,,,-27.3282,-55.8655,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. El Mensú c/ 3 de Noviembre,Hernandarias,Alto Paraná,city_approximation,,,,-25.4018,-54.638,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Paraná esq. Augusto Roa Bastos,Hernandarias,Alto Paraná,city_approximation,,,,-25.4006,-54.65,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. López c/ 14 de Mayo,Hernandarias,Alto Paraná,city_approximation,,,,-25.4126,-54.6488,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mensu esq. Acosta Ñu,Hernandarias,Alto Paraná,city_approximation,,,,-25.409,-54.638,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mcal. López y Paraná,Hernandarias,Alto Paraná,city_approximation,,,,-25.4066,-54.638,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Don Bosco c/ Las Mingueros,Minga Guazú,Alto Paraná,city_approximation,,,,-25.4992,-54.7551,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Monday esq. Dr. Sabino Montanaro,Presidente Franco,Alto Paraná,city_approximation,,,,-25.5333,-54.6251,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Avda. Monday Km. 4,5 - Área 5",Presidente Franco,Alto Paraná,city_approximation,,,,-25.5417,-54.6191,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Monday esq. Dr. Montanaro,Presidente Franco,Alto Paraná,city_approximation,,,,-25.5249,-54.6143,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Monday y Saltos del Monday,Presidente Franco,Alto Paraná,city_approximation,,,,-25.5429,-54.6083,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Monday Km. 5,Presidente Franco,Alto Paraná,city_approximation,,,,-25.5285,-54.6191,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruy Diaz de Melgarejo y Carlos Antonio López,Villarrica,Guairá,city_approximation,,,,-25.75,-56.4393,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Boulevard Bicentenario esq. Pa'i Anasagasti,Villarrica,Guairá,city_approximation,,,,-25.7524,-56.4345,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,General Díaz esq. Mcal. López,Villarrica,Guairá,city_approximation,,,,-25.7584,-56.4405,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia esq. Cnel. Bogado,Villarrica,Guairá,city_approximation,,,,-25.7548,-56.4237,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Pa'i Anasagasti c/ José A. Flores,Villarrica,Guairá,city_approximation,,,,-25.7584,-56.4369,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Gral. José Díaz esq. Dr. Bottrel,Villarrica,Guairá,city_approximation,,,,-25.7404,-56.4237,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta N° 8 Dr. Blas Garay c/ Boulevard Río Apa,Villarrica,Guairá,city_approximation,,,,-25.7404,-56.4429,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Colón y Gral. Caballero,Villarrica,Guairá,city_approximation,,,,-25.7536,-56.4405,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Ruta 8 y Curupayty,Villarrica,Guairá,city_approximation,,,,-25.7476,-56.4417,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Blvd. Yegros y Blvd. Caballero,Villarrica,Guairá,city_approximation,,,,-25.7536,-56.4429,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,BLvd. Bicentenario c/ Gral. Aquino,Villarrica,Guairá,city_approximation,,,,-25.7464,-56.4405,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Fracción Parque del Guairá, Ruta de la Fe",Villarrica,Guairá,city_approximation,,,,-25.756,-56.4369,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Ruta 8 desvío Colonia Independencia,Villarrica,Guairá,city_approximation,,,,-25.7452,-56.4357,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Sergio Cuevas c/ Benjamín Aceval,Villarrica,Guairá,city_approximation,,,,-25.7452,-56.4297,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Acceso a Melgarejo c/ Ruta PY10,Villarrica,Guairá,city_approximation,,,,-25.7548,-56.4297,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Ruta 8 y Blvd. Pirapó,Villarrica,Guairá,city_approximation,,,,-25.7416,-56.4393,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY03 esq Ruta Caraguatay D036,Arroyos y Esteros,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY03 Gral. Elizardo Aquino Km. 68,Arroyos y Esteros,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mcal. Francisco Solano López,Ayolas,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Carlos A. López N° 1770 c/ Humaitá,Benjamín Aceval,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Intendente Parquet entre 8 de Diciembre y Concepción,Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Eligio Ayala esq. Asunción,Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,8 De Diciembre esq. 14 de Mayo,Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Ruta 2 Km. 52,5 c/ León Mallorquín",Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia esq. 8 de Diciembre,Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta 14 esq. Los Inmigrantes,Cambyretá,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
