ID GNB,Comercio,Categoría web,Resumen web,Vigencia web final,Vigencia PDF,Vigencia PDF final,Beneficio PDF,Condiciones PDF,PDF páginas,PDF SHA256,URL promoción,URL bases,Alertas
442,Oral Studio,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,b0d0b4f0be05049a9e79b8df6f9d1a339e27bce845d4e85b2110a4a3b7afe60e,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/442,https://www.beneficiosbancognb.com.py/imagenes/4620_bases-y-condiciones-oral-studio.pdf,
441,Jardín de la Paz,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,0d783425838c039dbc89c97dfc501c95c0e536813234293698dcbbce66356d2f,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/441,https://www.beneficiosbancognb.com.py/imagenes/4616_bases-y-condiciones-jard%C3%ADn-de-la-paz.pdf,
379,De La Paz Art&Co,Días GNB,Hasta 12 cuotas sin intereses.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Beneficio también aplica a compras vía web. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,a941778305b03b20b7063f5cfa49aaaed80bfe8f41e777e7b4b93a2b685639f9,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/379,https://www.beneficiosbancognb.com.py/imagenes/4370_bases-y-condiciones-de-la-paz-art-co.pdf,
257,Syrocco,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 07 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,78e5977926dd82d9b15c4ccb6de7f03a352958d92baeceb56d0d133221ce0d7a,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/257,https://www.beneficiosbancognb.com.py/imagenes/3760_bases-y-condiciones-syrocco.pdf,
303,Nova Tire,Cuotas sin intereses,Hasta 12 cuotas sin intereses,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,eca85f70364c427897607715aaf81fae248ad54afbc7bb78d9d329def362fe4f,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/303,https://www.beneficiosbancognb.com.py/imagenes/4098_bases-y-condiciones-nova-tire.pdf,
45,Última Hora,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,"• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Visa y/o Mastercard de afinidades Clásica, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito y/o QR en la web de Ultima Hora. • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No aplica para pagos realizados a través de plataformas de terceros. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,f68ef06a57b1edfeae941d2e45242ac623e6cdf527705bcee7706ae3703053fc,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/45,https://www.beneficiosbancognb.com.py/imagenes/4829_bases-y-condiciones-ultima-hora.pdf,
603,Cerogrado,Días GNB,Hasta 20% de descuento + Hasta 6 cuotas sin intereses los días jueves y viernes.,2026-12-31,Del 20 de agosto al 31 de diciembre del 2026.,2026-12-31,• 20% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. • No acumulable con otras promociones. • La promoción aplica únicamente los jueves y viernes dentro del periodo de vigencia de la promoción. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,6679c4dfc30133f67a63407a7474ca375cec0931dc485f5528fdda79d5d18149,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/603,https://www.beneficiosbancognb.com.py/imagenes/5102_bases-y-condiciones-cerogrado-003-.pdf,
586,Estilo Sur,Días GNB,Hasta 25% de descuento + Hasta 6 cuotas sin intereses.,2026-11-26,Del 03 de septiembre al 26 de noviembre del 2026.,2026-11-26,"• 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. • 20% de descuento para pagos con tarjetas de crédito afinidades Clásicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay. • Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • El beneficio de descuento aplica únicamente el primer y último jueves de cada mes durante el periodo de promoción. • El beneficio de cuotas sin intereses aplica todos los días durante el periodo de promoción. • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El descuento en caja no aplica en la compra de Gift Cards. • Tope de compra mensual: Gs. 2.000.000 (guaraníes dos millones) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",3,9f3b6b515448ddf4e8fd74c922a89a2cd4abce3b953fb164cbcde4107b31adff,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/586,https://www.beneficiosbancognb.com.py/imagenes/4835_bases-y-condiciones-eneache-rondina-rdn-estilo-sur.pdf,
575,Brooksfield,Días GNB,25% off los jueves y viernes + 6 cuotas sin intereses,2026-11-27,Del 22 de enero al 27 de noviembre del 2026.,2026-11-27,"• 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves y viernes. • 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves y viernes. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción de cuotas sin intereses aplica todos los días durante el periodo de promoción. • La promoción de descuento aplica todos los Jueves y Viernes dentro del periodo de la promoción. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El descuento en caja no aplica en la compra de Gift Cards. • Se excluyen de la promoción productos de la APF, Cerro Porteño, Olimpia y Libertad. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",3,246e0cb9de907eb5055ba296e58fbad623ba6cdd471b9de4161b3fba894f2a65,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/575,https://www.beneficiosbancognb.com.py/imagenes/3638_bases-y-condiciones-kemsa.pdf,
567,Padel Point,Días GNB,10% de descuento el primer viernes de cada mes + Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 16 de febrero al 31 de diciembre del 2026.,2026-12-31,"• 10% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. • Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • El beneficio de descuento aplica únicamente el primer viernes de cada mes durante el periodo de promoción. • El beneficio de cuotas sin intereses aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,80cd3357fe02fc48aaca9471c345f65a29b99ab0ccca6506f012f714fc9ec68e,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/567,https://www.beneficiosbancognb.com.py/imagenes/5032_bases-y-condiciones-padel-point.pdf,
